mixture_evaltest_babycry_000_35c7bc20a21ec8fbb7097c6fb71487b5.wav,,,
mixture_evaltest_babycry_001_0e22e5d08617707ea812e0268d628031.wav,18.93807738,20.25807738,babycry
mixture_evaltest_babycry_002_ba886810f677a87beb5fb01d83601acf.wav,10.11372185,11.79372185,babycry
mixture_evaltest_babycry_003_ba90a3c309bdae59955c437b7f831dbc.wav,25.44250166,26.98250166,babycry
mixture_evaltest_babycry_004_9a67aac0409c0f8c22f0c04e86908a7c.wav,26.11237984,29.99237984,babycry
mixture_evaltest_babycry_005_2df7be4f5dc00d541ecd051cfe952d42.wav,,,
mixture_evaltest_babycry_006_e9322b966b543e09c77faf9c0f724fe6.wav,21.60002506,22.50002506,babycry
mixture_evaltest_babycry_007_94cbb8eb644fca7839892b5cfb0fb9b6.wav,5.738140291,6.838140291,babycry
mixture_evaltest_babycry_008_ed4c694f060bc2923384619d59107a40.wav,,,
mixture_evaltest_babycry_009_8ded4557f6b3c30188c677cdd64d0711.wav,23.1258693,26.1658693,babycry
mixture_evaltest_babycry_010_74ad2ec449e328d8954b978202440095.wav,,,
mixture_evaltest_babycry_011_fbd19652b7c0ee15d9fd8bfe1065ac84.wav,12.65804967,13.67804967,babycry
mixture_evaltest_babycry_012_e93226a91c10f7644bc1eb41fd8c5e86.wav,21.86802183,24.56802183,babycry
mixture_evaltest_babycry_013_08d0e1eb1e552d4c2a6d816daf5924cf.wav,19.11345594,23.93345594,babycry
mixture_evaltest_babycry_014_9feed2831b3cb233bf87870cb104454a.wav,,,
mixture_evaltest_babycry_015_2e50283da54eda40159916bae7b826a6.wav,2.638691861,3.678691861,babycry
mixture_evaltest_babycry_016_9841bc2765e3b22bfae353e2dfb1e43c.wav,,,
mixture_evaltest_babycry_017_8684947b14735a73752117e5500eb806.wav,,,
mixture_evaltest_babycry_018_f1469221c5139e59edf8dd07027d6ee0.wav,,,
mixture_evaltest_babycry_019_919273d9c18dc28ffaea6c101aaeab7b.wav,,,
mixture_evaltest_babycry_020_0779c90af3d097c639a0fbd329eb2a18.wav,21.56419253,22.58419253,babycry
mixture_evaltest_babycry_021_b605efc2044cd1b619c1bbcd14e1d58e.wav,23.1258693,26.1658693,babycry
mixture_evaltest_babycry_022_6330b29218c3c8a58e6a5be656bac730.wav,,,
mixture_evaltest_babycry_023_e06a31f22dd2ba6b0a0a10fca268c467.wav,0.074228232,1.434228232,babycry
mixture_evaltest_babycry_024_9c0de3d839f4954aece4488cd1c51dc4.wav,28.21732219,29.11732219,babycry
mixture_evaltest_babycry_025_4b63eae79f5771fc109cce2c858df762.wav,,,
mixture_evaltest_babycry_026_892edecf2eae808e65a8346911c60d3b.wav,,,
mixture_evaltest_babycry_027_c9afaf9dfcd17326fc69f80bde1f8748.wav,12.25070577,14.61070577,babycry
mixture_evaltest_babycry_028_28c9de1706cd5de3ff7dccfffe86b9fe.wav,,,
mixture_evaltest_babycry_029_f800c3cc5ffb1a564936c4515efebd00.wav,6.167888239,8.947888239,babycry
mixture_evaltest_babycry_030_98e0bef870b2f8746bc49ee0aa4c63d4.wav,,,
mixture_evaltest_babycry_031_80319cb23891fbcf83123c2590bc1ef9.wav,,,
mixture_evaltest_babycry_032_264e5e93f1892ff0d9d1e552853c273c.wav,8.638345814,11.77834581,babycry
mixture_evaltest_babycry_033_892edecf2eae808e65a8346911c60d3b.wav,,,
mixture_evaltest_babycry_034_d390446f63c4e7901c440f13faccd127.wav,,,
mixture_evaltest_babycry_035_102431535c03396c648792cfa0f7c7a4.wav,25.44250166,26.98250166,babycry
mixture_evaltest_babycry_036_f1469221c5139e59edf8dd07027d6ee0.wav,,,
mixture_evaltest_babycry_037_def2892da1dc30596d4ba588e600bd8f.wav,12.33712247,14.11712247,babycry
mixture_evaltest_babycry_038_e4338fcead4a5358b150505fe82b0782.wav,19.68552933,20.82552933,babycry
mixture_evaltest_babycry_039_2fa643448e13a806f1ba98a8848407a2.wav,23.1258693,26.1658693,babycry
mixture_evaltest_babycry_040_a1368f9e660b691720911304d6312218.wav,,,
mixture_evaltest_babycry_041_2a10e60d7c5c4de935053ef45207f794.wav,0.074228232,1.434228232,babycry
mixture_evaltest_babycry_042_7b82d3b1f6fe66cff8475d5b2ac5e172.wav,21.85345699,23.13345699,babycry
mixture_evaltest_babycry_043_70004650799ce71d891b60d96e4d1931.wav,25.49546763,26.87546763,babycry
mixture_evaltest_babycry_044_f1699ef9ae56ba8c9d7e1ff1776baf7c.wav,24.04692337,25.28692337,babycry
mixture_evaltest_babycry_045_a06530c48390bcd941063e778ab48881.wav,25.49546763,26.87546763,babycry
mixture_evaltest_babycry_046_207a84a7401c5470e98c7a036acbf28f.wav,19.68552933,20.82552933,babycry
mixture_evaltest_babycry_047_94d8738c363ffe6ebc4803029233a823.wav,22.88960669,25.12960669,babycry
mixture_evaltest_babycry_048_33724708e84d03de8a901afb58463372.wav,,,
mixture_evaltest_babycry_049_d985368362bf832c10c6f529969d39f2.wav,,,
mixture_evaltest_babycry_050_cd78560b1c8ca8c10c557a4a905756ee.wav,,,
mixture_evaltest_babycry_051_60d2c6952850cf49f80c59d732ecf4ed.wav,,,
mixture_evaltest_babycry_052_60779fa7d766b70360c972c7f7c81229.wav,14.07506147,15.63506147,babycry
mixture_evaltest_babycry_053_c295dc5993ca1d83a7b82c68f202098c.wav,19.68552933,20.82552933,babycry
mixture_evaltest_babycry_054_c2b64508a203c3f338fa6878a930ba0b.wav,21.43197681,21.91197681,babycry
mixture_evaltest_babycry_055_0af174d7e3a034f517f7530a8b7ac199.wav,18.93807738,20.25807738,babycry
mixture_evaltest_babycry_056_a904ed4356697ebd20114db3ecfafd17.wav,2.450249816,3.750249816,babycry
mixture_evaltest_babycry_057_087115935691d8f8392f4a62b2a7a274.wav,26.85966011,27.89966011,babycry
mixture_evaltest_babycry_058_676ec21babeac7441501e010de464869.wav,19.68552933,20.82552933,babycry
mixture_evaltest_babycry_059_f41bb0ecab883eaaeea2be1c6c94643d.wav,,,
mixture_evaltest_babycry_060_17f0210c7068fc06bf184361326c7f14.wav,,,
mixture_evaltest_babycry_061_4cdef1ff797e5fad52407287b79886d1.wav,3.926666123,5.606666123,babycry
mixture_evaltest_babycry_062_897dc6c13f34fd5009184b385985ce3b.wav,4.918966924,8.478966924,babycry
mixture_evaltest_babycry_063_4c40942e8c1f4990ca72ba77fcf2da9e.wav,,,
mixture_evaltest_babycry_064_f7432f0c0160e2f5468cf16edb0a5b8c.wav,19.11345594,23.93345594,babycry
mixture_evaltest_babycry_065_328171e867afe4da08b9d86c2ba63c10.wav,22.88960669,25.12960669,babycry
mixture_evaltest_babycry_066_073b20b2adbc23a55be15a321bbd9592.wav,,,
mixture_evaltest_babycry_067_38d028c93abcd5f173c0f63d179ed9b0.wav,,,
mixture_evaltest_babycry_068_c56b5c56a9e4bf6aaba5d29af286f8fa.wav,5.738140291,6.838140291,babycry
mixture_evaltest_babycry_069_c93f4ee881eb30107b1896eb9e06a41f.wav,,,
mixture_evaltest_babycry_070_cb5aea63ff2b484f0616c4d3f63afda6.wav,,,
mixture_evaltest_babycry_071_fc7b6b407a861203d35b200a37a73d9a.wav,,,
mixture_evaltest_babycry_072_2e2b451318dd84e0eb63fec66d785663.wav,23.1258693,26.1658693,babycry
mixture_evaltest_babycry_073_1fa3f0f12be2afc9c9ca6b116446b7fe.wav,,,
mixture_evaltest_babycry_074_ae73d7a1e8de6a8af8436d8515b9db20.wav,,,
mixture_evaltest_babycry_075_4e3448b1b2eb109157dfc71929ba91d4.wav,,,
mixture_evaltest_babycry_076_07ed9088a89b1570096614ed6b282161.wav,,,
mixture_evaltest_babycry_077_0aa840d5dbec52381ca86c34e2704287.wav,,,
mixture_evaltest_babycry_078_974eb64573decd3b93a2d1f09f53177d.wav,,,
mixture_evaltest_babycry_079_b36278258375ab12b5154a4e3617190f.wav,14.07506147,15.63506147,babycry
mixture_evaltest_babycry_080_0891e3ebd62c7d3d68fc02ef31f8afde.wav,,,
mixture_evaltest_babycry_081_6fa8dca292b54fb03668fe943b13ed33.wav,,,
mixture_evaltest_babycry_082_33eba4a2c20ecae9f4c6da255eb8c9c2.wav,15.03805163,16.21805163,babycry
mixture_evaltest_babycry_083_ff3a21edcf9795f6089a19a30c0b1079.wav,2.638691861,3.678691861,babycry
mixture_evaltest_babycry_084_26afd2d33fd87c6c27f2f1e5912158f5.wav,,,
mixture_evaltest_babycry_085_f3a6c3ff66ace9400fe8a86cd0006b41.wav,,,
mixture_evaltest_babycry_086_cefa5c46d6afc18e903db57d93be5b07.wav,0.458595553,2.038595554,babycry
